ordinal,name,method,height,width,time_sec,clip,prompt
90,img_0000090,bicubic_x2,2048,2048,4.4554995838552713e-05,0.33106184005737305,"dense futuristic city block, featuring a chef at work, magazine-style image, harsh midday sun, off-center composition, 35mm lens, natural colors, tense atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
90,img_0000090,LUA_x2_to_2048,2048,2048,0.8511531090189237,0.33015939593315125,"dense futuristic city block, featuring a chef at work, magazine-style image, harsh midday sun, off-center composition, 35mm lens, natural colors, tense atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
90,img_0000090,RF_f3_one_step_x2,2048,2048,1.307892857992556,0.3308160901069641,"dense futuristic city block, featuring a chef at work, magazine-style image, harsh midday sun, off-center composition, 35mm lens, natural colors, tense atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
91,img_0000091,bicubic_x2,2048,2048,3.7694990169256926e-05,0.4458447992801666,"small bakery kitchen, featuring a golden retriever, photorealistic, golden hour light, high-angle shot, 70mm lens, rich vibrant colors, tense atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
91,img_0000091,LUA_x2_to_2048,2048,2048,0.9214572829951067,0.44430011510849,"small bakery kitchen, featuring a golden retriever, photorealistic, golden hour light, high-angle shot, 70mm lens, rich vibrant colors, tense atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
91,img_0000091,RF_f3_one_step_x2,2048,2048,1.311177373980172,0.44514721632003784,"small bakery kitchen, featuring a golden retriever, photorealistic, golden hour light, high-angle shot, 70mm lens, rich vibrant colors, tense atmosphere, natural skin detail, highly detailed, coherent composition, clean image, no watermark, no text"
92,img_0000092,bicubic_x2,2048,2048,3.83939768653363e-05,0.34867197275161743,"desert road, featuring a cyclist, cinematic film still, golden hour light, low-angle shot, 24mm lens, soft pastel colors, clean modern atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
92,img_0000092,LUA_x2_to_2048,2048,2048,0.8734489470080007,0.34981411695480347,"desert road, featuring a cyclist, cinematic film still, golden hour light, low-angle shot, 24mm lens, soft pastel colors, clean modern atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
92,img_0000092,RF_f3_one_step_x2,2048,2048,1.3113592080189846,0.35051530599594116,"desert road, featuring a cyclist, cinematic film still, golden hour light, low-angle shot, 24mm lens, soft pastel colors, clean modern atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
93,img_0000093,bicubic_x2,2048,2048,3.91670037060976e-05,0.33496391773223877,"dense futuristic city block, featuring a family, stylized but realistic, golden hour light, layered foreground and background, 70mm lens, warm earthy palette, clean modern atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
93,img_0000093,LUA_x2_to_2048,2048,2048,0.8763240740227047,0.3347693979740143,"dense futuristic city block, featuring a family, stylized but realistic, golden hour light, layered foreground and background, 70mm lens, warm earthy palette, clean modern atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
93,img_0000093,RF_f3_one_step_x2,2048,2048,1.3100189079996198,0.3343648314476013,"dense futuristic city block, featuring a family, stylized but realistic, golden hour light, layered foreground and background, 70mm lens, warm earthy palette, clean modern atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
94,img_0000094,bicubic_x2,2048,2048,3.9403006667271256e-05,0.3369191288948059,"dense futuristic city block, featuring a bouquet of flowers, stylized but realistic, golden hour light, off-center composition, 35mm lens, muted cinematic palette, nostalgic atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
94,img_0000094,LUA_x2_to_2048,2048,2048,0.8747666879789904,0.33558374643325806,"dense futuristic city block, featuring a bouquet of flowers, stylized but realistic, golden hour light, off-center composition, 35mm lens, muted cinematic palette, nostalgic atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
94,img_0000094,RF_f3_one_step_x2,2048,2048,1.3067977970058564,0.33718085289001465,"dense futuristic city block, featuring a bouquet of flowers, stylized but realistic, golden hour light, off-center composition, 35mm lens, muted cinematic palette, nostalgic atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
95,img_0000095,bicubic_x2,2048,2048,3.871001536026597e-05,0.28299498558044434,"wildlife documentary moment, featuring a dancer, photorealistic, dramatic rim light, close-up framing, 85mm lens, warm earthy palette, clean modern atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
95,img_0000095,LUA_x2_to_2048,2048,2048,0.8745101839886047,0.28471139073371887,"wildlife documentary moment, featuring a dancer, photorealistic, dramatic rim light, close-up framing, 85mm lens, warm earthy palette, clean modern atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
95,img_0000095,RF_f3_one_step_x2,2048,2048,1.3114245319738984,0.28652724623680115,"wildlife documentary moment, featuring a dancer, photorealistic, dramatic rim light, close-up framing, 85mm lens, warm earthy palette, clean modern atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
96,img_0000096,bicubic_x2,2048,2048,3.895701956935227e-05,0.35069379210472107,"rainy alley at night, featuring a lone traveler, stylized but realistic, dramatic rim light, off-center composition, macro lens, natural colors, calm atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
96,img_0000096,LUA_x2_to_2048,2048,2048,0.8760094929893967,0.3517443537712097,"rainy alley at night, featuring a lone traveler, stylized but realistic, dramatic rim light, off-center composition, macro lens, natural colors, calm atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
96,img_0000096,RF_f3_one_step_x2,2048,2048,1.3087657110008877,0.3504027724266052,"rainy alley at night, featuring a lone traveler, stylized but realistic, dramatic rim light, off-center composition, macro lens, natural colors, calm atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
97,img_0000097,bicubic_x2,2048,2048,3.7721008993685246e-05,0.32417088747024536,"quiet mountain landscape, featuring an architect, fine-art photography, volumetric backlight, layered foreground and background, macro lens, warm earthy palette, dreamy atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
97,img_0000097,LUA_x2_to_2048,2048,2048,0.8542298170214053,0.32372936606407166,"quiet mountain landscape, featuring an architect, fine-art photography, volumetric backlight, layered foreground and background, macro lens, warm earthy palette, dreamy atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
97,img_0000097,RF_f3_one_step_x2,2048,2048,1.3076992720016278,0.32419851422309875,"quiet mountain landscape, featuring an architect, fine-art photography, volumetric backlight, layered foreground and background, macro lens, warm earthy palette, dreamy atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
98,img_0000098,bicubic_x2,2048,2048,3.798899706453085e-05,0.32314106822013855,"quiet mountain landscape, featuring a bouquet of flowers, magazine-style image, volumetric backlight, clean centered composition, 35mm lens, rich vibrant colors, clean modern atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
98,img_0000098,LUA_x2_to_2048,2048,2048,0.8628767660120502,0.322080135345459,"quiet mountain landscape, featuring a bouquet of flowers, magazine-style image, volumetric backlight, clean centered composition, 35mm lens, rich vibrant colors, clean modern atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
98,img_0000098,RF_f3_one_step_x2,2048,2048,1.3076276150241029,0.3228142261505127,"quiet mountain landscape, featuring a bouquet of flowers, magazine-style image, volumetric backlight, clean centered composition, 35mm lens, rich vibrant colors, clean modern atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
99,img_0000099,bicubic_x2,2048,2048,3.9067002944648266e-05,0.29625391960144043,"fashion editorial portrait setup, featuring a bookstore owner, photorealistic, neon reflections, close-up framing, 35mm lens, natural colors, nostalgic atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
99,img_0000099,LUA_x2_to_2048,2048,2048,0.8662436789891217,0.29629525542259216,"fashion editorial portrait setup, featuring a bookstore owner, photorealistic, neon reflections, close-up framing, 35mm lens, natural colors, nostalgic atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
99,img_0000099,RF_f3_one_step_x2,2048,2048,1.3082560479815584,0.2981625199317932,"fashion editorial portrait setup, featuring a bookstore owner, photorealistic, neon reflections, close-up framing, 35mm lens, natural colors, nostalgic atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
100,img_0000100,bicubic_x2,2048,2048,3.8766011130064726e-05,0.4158734679222107,"rural farmhouse yard, featuring a golden retriever, fine-art photography, golden hour light, layered foreground and background, 85mm lens, warm earthy palette, clean modern atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
100,img_0000100,LUA_x2_to_2048,2048,2048,0.8807432699832134,0.4137040376663208,"rural farmhouse yard, featuring a golden retriever, fine-art photography, golden hour light, layered foreground and background, 85mm lens, warm earthy palette, clean modern atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
100,img_0000100,RF_f3_one_step_x2,2048,2048,1.3079229430004489,0.4150407016277313,"rural farmhouse yard, featuring a golden retriever, fine-art photography, golden hour light, layered foreground and background, 85mm lens, warm earthy palette, clean modern atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
101,img_0000101,bicubic_x2,2048,2048,3.8694997783750296e-05,0.3758596181869507,"rainy alley at night, featuring a lone traveler, documentary photography, golden hour light, deep perspective, 24mm lens, soft pastel colors, clean modern atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
101,img_0000101,LUA_x2_to_2048,2048,2048,0.8951994759845547,0.3760265111923218,"rainy alley at night, featuring a lone traveler, documentary photography, golden hour light, deep perspective, 24mm lens, soft pastel colors, clean modern atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
101,img_0000101,RF_f3_one_step_x2,2048,2048,1.308055810019141,0.37251779437065125,"rainy alley at night, featuring a lone traveler, documentary photography, golden hour light, deep perspective, 24mm lens, soft pastel colors, clean modern atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
102,img_0000102,bicubic_x2,2048,2048,3.740101237781346e-05,0.32062190771102905,"quiet mountain landscape, featuring two friends, fine-art photography, golden hour light, wide composition, 50mm lens, soft pastel colors, tense atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
102,img_0000102,LUA_x2_to_2048,2048,2048,0.9056868329935241,0.3200353980064392,"quiet mountain landscape, featuring two friends, fine-art photography, golden hour light, wide composition, 50mm lens, soft pastel colors, tense atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
102,img_0000102,RF_f3_one_step_x2,2048,2048,1.307041007996304,0.3177601993083954,"quiet mountain landscape, featuring two friends, fine-art photography, golden hour light, wide composition, 50mm lens, soft pastel colors, tense atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
103,img_0000103,bicubic_x2,2048,2048,3.8426980609074235e-05,0.39732593297958374,"rainy alley at night, featuring a family, photorealistic, misty morning light, medium shot, 85mm lens, soft pastel colors, nostalgic atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
103,img_0000103,LUA_x2_to_2048,2048,2048,0.8793739159882534,0.3978787064552307,"rainy alley at night, featuring a family, photorealistic, misty morning light, medium shot, 85mm lens, soft pastel colors, nostalgic atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
103,img_0000103,RF_f3_one_step_x2,2048,2048,1.309216731984634,0.398436039686203,"rainy alley at night, featuring a family, photorealistic, misty morning light, medium shot, 85mm lens, soft pastel colors, nostalgic atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
104,img_0000104,bicubic_x2,2048,2048,3.8058991776779294e-05,0.3667824864387512,"lakeside cabin, featuring a chef at work, fine-art photography, harsh midday sun, symmetrical composition, 85mm lens, warm earthy palette, energetic atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
104,img_0000104,LUA_x2_to_2048,2048,2048,0.8758146020118147,0.36640411615371704,"lakeside cabin, featuring a chef at work, fine-art photography, harsh midday sun, symmetrical composition, 85mm lens, warm earthy palette, energetic atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
104,img_0000104,RF_f3_one_step_x2,2048,2048,1.3063514689856675,0.36866438388824463,"lakeside cabin, featuring a chef at work, fine-art photography, harsh midday sun, symmetrical composition, 85mm lens, warm earthy palette, energetic atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
105,img_0000105,bicubic_x2,2048,2048,4.847699892707169e-05,0.3564954698085785,"open-air market, featuring a bookstore owner, fine-art photography, moody tungsten lighting, off-center composition, 50mm lens, muted cinematic palette, tense atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
105,img_0000105,LUA_x2_to_2048,2048,2048,0.870826376019977,0.3580423891544342,"open-air market, featuring a bookstore owner, fine-art photography, moody tungsten lighting, off-center composition, 50mm lens, muted cinematic palette, tense atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
105,img_0000105,RF_f3_one_step_x2,2048,2048,1.3083891829883214,0.3569713830947876,"open-air market, featuring a bookstore owner, fine-art photography, moody tungsten lighting, off-center composition, 50mm lens, muted cinematic palette, tense atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
106,img_0000106,bicubic_x2,2048,2048,3.9045000448822975e-05,0.3088873326778412,"sunlit coastal village, featuring a scientist, cinematic film still, bright studio lighting, high-angle shot, macro lens, high contrast colors, calm atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
106,img_0000106,LUA_x2_to_2048,2048,2048,0.8806194519856945,0.3088780343532562,"sunlit coastal village, featuring a scientist, cinematic film still, bright studio lighting, high-angle shot, macro lens, high contrast colors, calm atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
106,img_0000106,RF_f3_one_step_x2,2048,2048,1.3114537069923244,0.3057251274585724,"sunlit coastal village, featuring a scientist, cinematic film still, bright studio lighting, high-angle shot, macro lens, high contrast colors, calm atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
107,img_0000107,bicubic_x2,2048,2048,3.792598727159202e-05,0.3206309974193573,"sunlit coastal village, featuring a surfer, documentary photography, golden hour light, low-angle shot, 24mm lens, cool blue-green palette, clean modern atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
107,img_0000107,LUA_x2_to_2048,2048,2048,0.8837872779986355,0.32247990369796753,"sunlit coastal village, featuring a surfer, documentary photography, golden hour light, low-angle shot, 24mm lens, cool blue-green palette, clean modern atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
107,img_0000107,RF_f3_one_step_x2,2048,2048,1.3075535620155279,0.3215462863445282,"sunlit coastal village, featuring a surfer, documentary photography, golden hour light, low-angle shot, 24mm lens, cool blue-green palette, clean modern atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
108,img_0000108,bicubic_x2,2048,2048,3.823099541477859e-05,0.2862260937690735,"luxury hotel lobby, featuring a quiet empty room, editorial photography, soft window light, high-angle shot, macro lens, warm earthy palette, lived-in atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
108,img_0000108,LUA_x2_to_2048,2048,2048,0.8546881980146281,0.28743302822113037,"luxury hotel lobby, featuring a quiet empty room, editorial photography, soft window light, high-angle shot, macro lens, warm earthy palette, lived-in atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
108,img_0000108,RF_f3_one_step_x2,2048,2048,1.3082774179929402,0.28297513723373413,"luxury hotel lobby, featuring a quiet empty room, editorial photography, soft window light, high-angle shot, macro lens, warm earthy palette, lived-in atmosphere, subtle depth of field, highly detailed, coherent composition, clean image, no watermark, no text"
109,img_0000109,bicubic_x2,2048,2048,3.881900920532644e-05,0.37707260251045227,"open-air market, featuring a surfer, photorealistic, dramatic rim light, high-angle shot, 85mm lens, high contrast colors, energetic atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
109,img_0000109,LUA_x2_to_2048,2048,2048,0.9020332510117441,0.378082275390625,"open-air market, featuring a surfer, photorealistic, dramatic rim light, high-angle shot, 85mm lens, high contrast colors, energetic atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
109,img_0000109,RF_f3_one_step_x2,2048,2048,1.3103810150059871,0.37775948643684387,"open-air market, featuring a surfer, photorealistic, dramatic rim light, high-angle shot, 85mm lens, high contrast colors, energetic atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
110,img_0000110,bicubic_x2,2048,2048,3.9229984395205975e-05,0.35214099287986755,"museum gallery, featuring a family, cinematic film still, moody tungsten lighting, deep perspective, 24mm lens, muted cinematic palette, nostalgic atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
110,img_0000110,LUA_x2_to_2048,2048,2048,0.8442439789942,0.35146188735961914,"museum gallery, featuring a family, cinematic film still, moody tungsten lighting, deep perspective, 24mm lens, muted cinematic palette, nostalgic atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
110,img_0000110,RF_f3_one_step_x2,2048,2048,1.3070031599781942,0.35318249464035034,"museum gallery, featuring a family, cinematic film still, moody tungsten lighting, deep perspective, 24mm lens, muted cinematic palette, nostalgic atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
111,img_0000111,bicubic_x2,2048,2048,3.8730999222025275e-05,0.3410891890525818,"open-air market, featuring a street musician, magazine-style image, overcast daylight, symmetrical composition, 50mm lens, high contrast colors, tense atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
111,img_0000111,LUA_x2_to_2048,2048,2048,0.8648657940211706,0.341502845287323,"open-air market, featuring a street musician, magazine-style image, overcast daylight, symmetrical composition, 50mm lens, high contrast colors, tense atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
111,img_0000111,RF_f3_one_step_x2,2048,2048,1.3064708370075095,0.34138616919517517,"open-air market, featuring a street musician, magazine-style image, overcast daylight, symmetrical composition, 50mm lens, high contrast colors, tense atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
112,img_0000112,bicubic_x2,2048,2048,3.929800004698336e-05,0.3473220467567444,"glass greenhouse, featuring a quiet empty room, cinematic film still, harsh midday sun, deep perspective, 24mm lens, soft pastel colors, calm atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
112,img_0000112,LUA_x2_to_2048,2048,2048,0.8713353289931547,0.34861305356025696,"glass greenhouse, featuring a quiet empty room, cinematic film still, harsh midday sun, deep perspective, 24mm lens, soft pastel colors, calm atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
112,img_0000112,RF_f3_one_step_x2,2048,2048,1.3060916620015632,0.34910571575164795,"glass greenhouse, featuring a quiet empty room, cinematic film still, harsh midday sun, deep perspective, 24mm lens, soft pastel colors, calm atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
113,img_0000113,bicubic_x2,2048,2048,3.931601531803608e-05,0.3613560199737549,"ancient stone temple, featuring a futuristic train, cinematic film still, dramatic rim light, deep perspective, 50mm lens, cool blue-green palette, tense atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
113,img_0000113,LUA_x2_to_2048,2048,2048,0.8435881909972522,0.36250144243240356,"ancient stone temple, featuring a futuristic train, cinematic film still, dramatic rim light, deep perspective, 50mm lens, cool blue-green palette, tense atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
113,img_0000113,RF_f3_one_step_x2,2048,2048,1.307436848001089,0.36338725686073303,"ancient stone temple, featuring a futuristic train, cinematic film still, dramatic rim light, deep perspective, 50mm lens, cool blue-green palette, tense atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
114,img_0000114,bicubic_x2,2048,2048,3.847701009362936e-05,0.33418914675712585,"desert road, featuring a lone traveler, photorealistic, golden hour light, wide composition, macro lens, rich vibrant colors, clean modern atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
114,img_0000114,LUA_x2_to_2048,2048,2048,0.8619922350044362,0.3345094323158264,"desert road, featuring a lone traveler, photorealistic, golden hour light, wide composition, macro lens, rich vibrant colors, clean modern atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
114,img_0000114,RF_f3_one_step_x2,2048,2048,1.3054083369788714,0.33267998695373535,"desert road, featuring a lone traveler, photorealistic, golden hour light, wide composition, macro lens, rich vibrant colors, clean modern atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
115,img_0000115,bicubic_x2,2048,2048,3.780800034292042e-05,0.41240227222442627,"industrial warehouse interior, featuring a horse, editorial photography, neon reflections, medium shot, 70mm lens, cool blue-green palette, calm atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
115,img_0000115,LUA_x2_to_2048,2048,2048,0.8663815599866211,0.4123755991458893,"industrial warehouse interior, featuring a horse, editorial photography, neon reflections, medium shot, 70mm lens, cool blue-green palette, calm atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
115,img_0000115,RF_f3_one_step_x2,2048,2048,1.3064929310057778,0.4084484875202179,"industrial warehouse interior, featuring a horse, editorial photography, neon reflections, medium shot, 70mm lens, cool blue-green palette, calm atmosphere, visible material detail, highly detailed, coherent composition, clean image, no watermark, no text"
116,img_0000116,bicubic_x2,2048,2048,3.805998130701482e-05,0.37006598711013794,"cinematic street scene, featuring a bookstore owner, magazine-style image, misty morning light, layered foreground and background, 85mm lens, cool blue-green palette, nostalgic atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
116,img_0000116,LUA_x2_to_2048,2048,2048,0.871797747007804,0.36782461404800415,"cinematic street scene, featuring a bookstore owner, magazine-style image, misty morning light, layered foreground and background, 85mm lens, cool blue-green palette, nostalgic atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
116,img_0000116,RF_f3_one_step_x2,2048,2048,1.3061828830104787,0.3655433654785156,"cinematic street scene, featuring a bookstore owner, magazine-style image, misty morning light, layered foreground and background, 85mm lens, cool blue-green palette, nostalgic atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
117,img_0000117,bicubic_x2,2048,2048,3.748599556274712e-05,0.347370982170105,"rooftop garden, featuring a bouquet of flowers, photorealistic, moody tungsten lighting, low-angle shot, 24mm lens, soft pastel colors, calm atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
117,img_0000117,LUA_x2_to_2048,2048,2048,0.8683628780127037,0.3470326364040375,"rooftop garden, featuring a bouquet of flowers, photorealistic, moody tungsten lighting, low-angle shot, 24mm lens, soft pastel colors, calm atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
117,img_0000117,RF_f3_one_step_x2,2048,2048,1.3075132470112294,0.3454079329967499,"rooftop garden, featuring a bouquet of flowers, photorealistic, moody tungsten lighting, low-angle shot, 24mm lens, soft pastel colors, calm atmosphere, complex background detail, highly detailed, coherent composition, clean image, no watermark, no text"
118,img_0000118,bicubic_x2,2048,2048,3.8323982153087854e-05,0.35684093832969666,"lakeside cabin, featuring a bookstore owner, editorial photography, misty morning light, off-center composition, 35mm lens, muted cinematic palette, clean modern atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
118,img_0000118,LUA_x2_to_2048,2048,2048,0.8694712860160507,0.35878199338912964,"lakeside cabin, featuring a bookstore owner, editorial photography, misty morning light, off-center composition, 35mm lens, muted cinematic palette, clean modern atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
118,img_0000118,RF_f3_one_step_x2,2048,2048,1.3074937479977962,0.3562602400779724,"lakeside cabin, featuring a bookstore owner, editorial photography, misty morning light, off-center composition, 35mm lens, muted cinematic palette, clean modern atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
119,img_0000119,bicubic_x2,2048,2048,3.830701461993158e-05,0.37830743193626404,"luxury hotel lobby, featuring a cyclist, photorealistic, bright studio lighting, close-up framing, 70mm lens, high contrast colors, tense atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
119,img_0000119,LUA_x2_to_2048,2048,2048,0.906967351998901,0.37856099009513855,"luxury hotel lobby, featuring a cyclist, photorealistic, bright studio lighting, close-up framing, 70mm lens, high contrast colors, tense atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
119,img_0000119,RF_f3_one_step_x2,2048,2048,1.308677034016,0.3791942298412323,"luxury hotel lobby, featuring a cyclist, photorealistic, bright studio lighting, close-up framing, 70mm lens, high contrast colors, tense atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
120,img_0000120,bicubic_x2,2048,2048,4.043400986120105e-05,0.35058653354644775,"sunlit coastal village, featuring a bookstore owner, magazine-style image, volumetric backlight, clean centered composition, macro lens, high contrast colors, energetic atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
120,img_0000120,LUA_x2_to_2048,2048,2048,0.8653004000079818,0.3500956892967224,"sunlit coastal village, featuring a bookstore owner, magazine-style image, volumetric backlight, clean centered composition, macro lens, high contrast colors, energetic atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
120,img_0000120,RF_f3_one_step_x2,2048,2048,1.3051264390232973,0.35102230310440063,"sunlit coastal village, featuring a bookstore owner, magazine-style image, volumetric backlight, clean centered composition, macro lens, high contrast colors, energetic atmosphere, crisp edges, highly detailed, coherent composition, clean image, no watermark, no text"
121,img_0000121,bicubic_x2,2048,2048,3.967998782172799e-05,0.35818541049957275,"macro still-life table scene, featuring a bouquet of flowers, photorealistic, moody tungsten lighting, high-angle shot, macro lens, cool blue-green palette, dreamy atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
121,img_0000121,LUA_x2_to_2048,2048,2048,0.8705786720092874,0.35970181226730347,"macro still-life table scene, featuring a bouquet of flowers, photorealistic, moody tungsten lighting, high-angle shot, macro lens, cool blue-green palette, dreamy atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
121,img_0000121,RF_f3_one_step_x2,2048,2048,1.3073308400053065,0.35612499713897705,"macro still-life table scene, featuring a bouquet of flowers, photorealistic, moody tungsten lighting, high-angle shot, macro lens, cool blue-green palette, dreamy atmosphere, fine textures, highly detailed, coherent composition, clean image, no watermark, no text"
122,img_0000122,bicubic_x2,2048,2048,3.988502430729568e-05,0.34408095479011536,"lakeside cabin, featuring a lone traveler, cinematic film still, neon reflections, high-angle shot, macro lens, warm earthy palette, dreamy atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
122,img_0000122,LUA_x2_to_2048,2048,2048,0.8709241939941421,0.34401941299438477,"lakeside cabin, featuring a lone traveler, cinematic film still, neon reflections, high-angle shot, macro lens, warm earthy palette, dreamy atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
122,img_0000122,RF_f3_one_step_x2,2048,2048,1.307601077016443,0.3461727499961853,"lakeside cabin, featuring a lone traveler, cinematic film still, neon reflections, high-angle shot, macro lens, warm earthy palette, dreamy atmosphere, sharp focus, highly detailed, coherent composition, clean image, no watermark, no text"
123,img_0000123,bicubic_x2,2048,2048,3.851798828691244e-05,0.3030781149864197,"wildlife documentary moment, featuring a surfer, photorealistic, bright studio lighting, close-up framing, 50mm lens, cool blue-green palette, energetic atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
123,img_0000123,LUA_x2_to_2048,2048,2048,0.876428664982086,0.30250176787376404,"wildlife documentary moment, featuring a surfer, photorealistic, bright studio lighting, close-up framing, 50mm lens, cool blue-green palette, energetic atmosphere, realistic reflections, highly detailed, coherent composition, clean image, no watermark, no text"
